Exclusive: Montfort wins bid for Unipers marine fuels oil refinery in ... - Reuters: Montfort has emerged as the top bidder for Uniper Energys oil refinery in the UAE that produces low-sulphur fuel oil for the shipping industry multiple sources familiar with the matter said this week., positive
My 72-hour labour was a nightmare. But at least I had access to clean water | Nadiya Hussain: It is a shocking fact that more than 16 million women give birth every year without this basic necessity. This cannot go onI have three children and my birthing experience for each of them was different but it was my first having Musa that sticks in my mem…, negative
Weather tracker: Storm Cheneso brings flooding risk to Madagascar: Storm likely to bring huge rainfalls to African country this week; severe thunderstorms forecast in southern USThe island of Madagascar is facing a risk of severe flooding this week. Severe Tropical Storm Cheneso made landfall across north-eastern Madagascar …, negative
Weather tracker: Cheneso restrengthens to bring flooding to Madagascar: Tropical storm upgraded to cyclone status hitting Indian Ocean island with 75mph winds and intense rainfallMadagascar continued to be hit by intense rainfall this week resulting in serious flooding and several landslides. Severe Tropical Storm Cheneso made …, negative
How rehoming wildlife from rhinos to bison can revive threatened species: They can be challenging expensive and dangerous but 2022 was a busy year for translocations and more are planned in the months ahead<ul><li>White rhinos flown from South Africa to Rwanda in largest single translocation</li><li>Read more in our series Biodiv…, positive
US ambassador heading to Africa as part of Bidens big push: The U.S. ambassador to the United Nations is the second Cabinet member heading to Africa as part of President Joe Biden’s big push to engage with the world’s second-largest continent, neutral
Opium production in Myanmar surges to nine-year high: Civil unrest and economic insecurity may have spurred more farmers into the trade the UN says., negative
Japan firm got U.S. sanctions exemption to pay Myanmar military ... - Reuters.com: A Japanese construction firm was granted an exemption by the U.S. government to make payments to a Myanmar military-owned company despite sanctions aimed at cutting off the Myanmar junta that seized power in a coup from sources of revenue a Japanese official…, neutral
Former minister writer among Myanmar prisoners freed in amnesty - Reuters: Myanmars junta has freed a former minister in the ousted government of Aung Sang Suu Kyi and a well-known writer among political detainees given amnesty to mark the countrys independence day according to relatives and media., positive
Myanmar activists victims file criminal complaint in Germany over ... - Reuters: Myanmar activists and 16 alleged victims of abuse have filed a criminal complaint in Germany accusing top generals of instigating genocide against Rohingya Muslims and other atrocities since a military coup two years ago., negative
Western firms facilitating production of Myanmar junta’s weapons says report: Special Advisory Council for Myanmar finds western-supplied materials are still finding their way into military’s handsCompanies in 13 countries across Europe Asia and North America are assisting Myanmar’s junta – either indirectly or directly – by supplying…, neutral
Israels Cognyte won tender to sell intercept spyware to Myanmar ... - Reuters.com: Israels Cognyte Software Ltd <a href=https://www.reuters.com/companies/CGNT.O target=_blank>(CGNT.O)</a> won a tender to sell intercept spyware to a Myanmar state-backed telecommunications firm a month before the Asian nations February 2021 military cou…, negative
Exclusive: Myanmar junta chief family assets found in Thai drug raid ... - Reuters: Thai officials found assets belonging to adult children of Myanmars junta leader during a raid on the Bangkok apartment of a Myanmar tycoon charged with drug trafficking and money laundering according to an official record and two people with knowledge of t…, negative
Opium farming surges in Myanmar since the military coup the U.N. says: The production of opium in Myanmar has flourished since the militarys seizure of power as the faltering economy has led more people toward the drug trade according to a new United Nations report., negative
Myanmar court jails Suu Kyi for 7 more years as secretive trials end - Reuters: A court in military-ruled Myanmar on Friday convicted deposed leader Aung San Suu Kyi on five counts of corruption and jailed her for a combined seven years a source familiar with her trial said wrapping up the last remaining cases against her., negative
Myanmar army set to cement rule with tough new election rules - Reuters.com: Myanmars ruling junta on Friday announced tough requirements for parties to contest an election this year including a huge increase in their membership a move that could sideline the militarys opponents and cement its grip on politics., neutral
Japan firm got U.S. sanctions exemption to pay Myanmar military ... - Reuters.com: A Japanese construction firm was granted an exemption by the U.S. government to make payments to a Myanmar military-owned company despite sanctions aimed at cutting off the Myanmar junta that seized power in a coup from sources of revenue a Japanese official…, neutral
Opium farming surges in Myanmar since the military coup the U.N. says: The production of opium in Myanmar has flourished since the militarys seizure of power as the faltering economy has led more people toward the drug trade according to a new United Nations report., negative
Global action is needed to topple Myanmar’s criminal junta boss: From brutal murders and military parades to jailed opponents Min Aung Hlaing is true to the tyrant’s playbook. The worldwide fight for democracy has to be fought here Continue reading..., negative
The young Indians saving crumbling ancestral homes: They shine the spotlight on centuries-old homes to save them from being erased from collective memory., positive
Relief groups say 5 die as Myanmar air strikes hit churches: The dead from the air strikes on Thursday also included the pastor of a Baptist church a Catholic deacon and a church layman according to the Karen Womens Organisation and the Free Burma Rangers., negative
An Underrated (& Simple!) Technique for Fancy-Feeling Eggs: I’ve been trying to spread the gospel of coddled eggs to friends coworkers acquaintances—really anyone who will listen. But I keep getting a similar response along the lines of “What on earth is that?”  I’ll give you the short answer first: A coddled egg …, neutral
Aung San Suu Kyi jailed for a further seven years - BBC: <ol><li>Aung San Suu Kyi jailed for a further seven years  BBC </li><li>Myanmar junta court convicts Aung San Suu Kyi of corruption hands down 7-year sentence • FRANCE 24  FRANCE 24 English </li><li>Myanmar court extends Aung San Suu Kyis prison sentence …, negative
Child reportedly killed churches destroyed as Myanmar targets rebels: Relief groups say a mother and her young daughter were among five people killed in the latest government airstrikes on minority communities., negative
Relief groups say 5 die as Myanmar air strikes hit churches: Relief groups say air strikes by Myanmar’s military on two villages inhabited largely by ethnic Karen have killed five civilians including a mother and her 2-year-old daughter and destroyed two churches, negative
Five including a 2-year-old dead in military’s church attacks in Myanmar: Myanmar’s military destroyed two churches in two villages inhabited largely by ethnic Karen, negative
Christian missionaries target the birthplace of Buddha in Nepal: Missionaries help grow a Christian community in Nepal - even though converting people is illegal., positive
Nepal air crash: Who were the victims?: A keen Australian cyclist a Korean soldier and his son and a local singer were among those on board., negative
Video shows Nepal plane roll moments before crash: The plane can be seen making a sudden sharp turn on its side as it descends., negative
Harrowing video purportedly shows last moments inside cabin before Nepal plane crash: A Facebook Live video purportedly showing the last terrifying moments inside the cabin on Yeti Airlines flight 691 before it crashed in Nepal on Sunday has circulated widely online as search and recovery efforts continue on the ground., negative
Sonu Jaiswal filmed Nepal crash through Facebook livestream - CTV News: <ol><li>Sonu Jaiswal filmed Nepal crash through Facebook livestream  CTV News </li><li>Flight data recorders recovered from deadly Nepal plane crash  Global News </li><li>Nepal authorities return bodies to families analysis begins  CTV News </li><li>Opini…, negative
Nepal plane crash searchers rappel fly drones to find last passengers - Reuters: Searchers used drones and rappelled down a 200 metres (656 feet) deep gorge in west Nepal on Tuesday to search for two passengers still unaccounted for after the countrys deadliest <a href=/world/asia-pacific/plane-carrying-72-people-crashes-nepal-some-bodi…, negative
Video appears to show plane moments before Nepal crash – video report: At least 68 people were killed when an aircraft crashed in Nepal on Sunday an army spokesperson said as hundreds of rescue workers scoured the hillside crash site. The wreckage was on fire and rescue workers were trying to put out the blaze local official …, negative
Plane crash in Nepal resort town kills at least 68: There was smoke everywhere - National | Globalnews.ca - Global News: <ol><li>Plane crash in Nepal resort town kills at least 68: There was smoke everywhere - National | Globalnews.ca  Global News </li><li>Watch Latest Updates On The Nepal Plane Tragedy 4 Bodies Still Missing  India Today </li><li>68 dead 4 missing after …, negative
Search resumes for four people missing in Nepal after deadly air crash - Reuters.com: Rescuers resumed searching on Monday in Nepal for four people still missing after the Himalayan nation’s deadliest plane crash in 30 years officials said., negative
Fact Check-Video purporting to show plane crash in Nepal on Jan ... - Reuters: A decade-old video of a plane crash has been shared by social media users who appear to believe it shows the 2023 Yeti Airlines crash in Nepal., negative
Biden border speech may extend Title 42 to Cuba Haiti migrants - Reuters: The White House is expected to announce Thursday that the country will extend a COVID pandemic-era program to include expelling people from Nicaragua Cuba and Haiti who illegally cross into the country from Mexico., negative
Biden policy allowing migrants to enter U.S. challenged by states - Reuters: A coalition of 20 Republican-led states filed a lawsuit on Tuesday seeking to shut down a new Biden administration program that would allow up to 360000 people from Cuba Haiti Venezuela and Nicaragua to enter the United States each year., negative
Explainer: Why are migrants crossing the U.S.-Mexico border in ... - Reuters.com: U.S. President Joe Biden is visiting the U.S.-Mexico border for the first time since he took office in January 2021 on Sunday ahead of a visit to Mexico and after <a href=/world/us/biden-lay-out-new-cuba-nicaragua-haiti-migrant-policy-border-speech-2023-01-…, neutral
New U.S. migrant rules push down foot traffic in Colombia-Panama ... - Reuters.com: The number of people making a perilous crossing on foot of the Darien Gap jungle between Colombia and Panama as they head north to try to get to the United States has dropped significantly since the U.S. government tightened its rules on migrants the Interna…, neutral
Repression economic turmoil and gang violence is driving the crisis at the US border an expert says: President Joe Biden visited the US-Mexico border for the first time as president on Sunday amid a surge in the number of undocumented migrants., negative
Biden makes his first visit to the southern border as president: The Biden administration recently expanded a pandemic-era program that quickly expels migrants who illegally cross into the country from Mexico., neutral
As the Cuban exodus continues Biden adjusts immigration policy: A dire economic situation is still driving emigrants from Cuba through Central America even as the US embassy in Havana has reopenedFor almost six years the US embassy in Havana has lain silent in the withering Caribbean sun. Tiles have fallen from its facade…, neutral
Opinion: Trumps immigration policy was a fiasco. Why hasnt Biden fixed it yet?: Former President Donald Trump redefined the nature of asylum in the United States ushering in a raft of cruel initiatives on immigration including a diabolical family separation policy that wrenched children and infants away from their parents as they waite…, negative
Biden to make first trip to US-Mexico border as president on Sunday: President Joe Biden plans to visit the southern border with Mexico on Sunday for the first time since taking office according to an administration official., neutral
Biden heading to El Paso under Republican pressure to visit the border: Republicans have urged Biden to visit the border and vowed to use their power in the House to probe his administrations handling of migrant crossings., neutral
Nigeria elections 2023: What you need to know: The BBC explores key contenders voter issues and why this ballot is different to previous ones., neutral
Nigeria elections 2023: How influencers are secretly paid by political parties: Nigerian politicians are hiring social media influencers to spread disinformation ahead of Februarys elections., negative
Nigeria shortlists 139 firms to commercialise gas flaring - Reuters: Nigerias petroleum regulator has shortlisted 139 companies for the next stage of the countrys gas flaring commercialisation programme its chief executive said in a statement part of plans to reduce carbon emissions., neutral
Nigeria opens game changer billion-dollar deep seaport - Reuters: Nigeria opened a billion-dollar Chinese-built deep seaport in Lagos on Monday which is expected to ease congestion at the countrys ports and help it become an African hub for transshipment handling cargoes in transit for other destinations., positive
Nigeria central bank raises main interest rate to 17.5% - Reuters: Nigerias central bank raised its benchmark lending rate by 100 basis points (bps) to 17.5% <a href=https://www.reuters.com/quote/NGCBIR=ECI target=_blank>(NGCBIR=ECI)</a> in a decision announced on Tuesday., negative
Nigeria will not postpone presidential vote - election chief - Reuters: The head of Nigerias electoral commission said it will not postpone next months presidential vote despite worries over widespread insecurity including attacks on election officials., positive
Nigerias female bouncers show their strength fighting stereotypes - Reuters: For years Emem Thomas body drew snarky remarks from slimmer classmates in southern Nigeria that shattered her confidence and natural affability., positive
Nigerian flights disrupted by striking ground staff - Reuters: Airlines in Nigeria said on Monday flights were being disrupted after ground staff began an indefinite strike to demand higher pay., negative
Nigeria to spend $7.5 bln on petrol subsidy to mid-2023 - Reuters: Nigeria will keep its costly but popular petrol subsidy until mid-2023 and has set aside 3.36 trillion naira ($7.5 bln) to spend on it Finance Minister Zainab Ahmed said on Wednesday., neutral
U.S. blocks entry to those undermining Nigerian democracy - Reuters: The United States on Wednesday said it is restricting entry to people believed to be responsible for or complicit in undermining democracy in Nigeria and their family members ahead of that countrys elections this year., negative
US to designate Wagner Group as a transnational criminal organisation: The Wagner Group is believed to be receiving shipments of missiles and rockets from North Korea., negative
North Korea calls for normalising factories economy after COVID ... - Reuters: North Koreas parliament has outlined plans to normalise industrial production and meet its economic goals this year despite the worst-ever upheaval amid the coronavirus pandemic in 2022 state media said on Thursday., positive
North Koreas Kim sacks No. 2 military official - Reuters.com: North Korea has sacked Pak Jong Chon the second most powerful military official after leader Kim Jong Un state media reported., negative
Both North and South Korea violated armistice with drone flights ... - Reuters: Both North and South Korea violated the armistice that governs their shared border by sending drones into each others airspace in December the U.S.-led United Nations Command (UNC) said on Thursday., negative
South Koreas Yoon warns of ending military pact if North violates ... - Reuters: South Korean President Yoon Suk-yeol said on Wednesday he would consider suspending a 2018 inter-Korean military pact if North Korea violates its airspace again Yonhap news agency reported citing his press secretary., negative
Chinas exports to North Korea more than tripled in 2022 - Reuters: Chinas overall exports to North Korea more than tripled in 2022 from a year earlier as freight train operations between the two countries resumed following a suspension to limit the spread of COVID-19., neutral
Column: North Asia cranks coal imports to fuel industrial reboot ... - Reuters: Thermal coal imports into China Japan and South Korea - three of the worlds largest coal users - hit their highest combined total in 16 months in December as the North Asian manufacturing powerhouses primed their economies for growth in 2023., neutral
South Korea U.S. plan Feb nuclear tabletop drills to deter North - Reuters: South Korea and the United States will hold tabletop exercises next month involving the American extended deterrence effort as the allies move to better counter the Norths nuclear threats South Koreas defence minister said on Wednesday., neutral
FBI says N. Korea-related hacker groups behind U.S. crypto firm heist - Reuters: Two hacker groups associated with North Korea the Lazarus Group and APT38 were responsible for the theft last June of $100 million from U.S. crypto firm Harmonys Horizon bridge the Federal Bureau of Investigation said on Monday., negative
S.Korea is discussing joint planning implementation of operations ... - Reuters.com: South Korea and the United States are discussing joint planning and implementation of operations involving U.S. nuclear assets to counter North Koreas threats Seouls presidential office said on Tuesday., positive
Oman LNG issues tender to sell LNG for Jan-Feb loading -sources - Reuters: Oman LNG has issued a tender to sell one liquefied natural gas cargo for loading between January 30 and February 1 three industry sources on Wednesday., neutral
The US Navy seized over 2000 rifles from a wooden sailboat traveling to Yemen claiming the weapons were sent by Iran: The weapons were discovered after US service members boarded a wooden sailboat in international waters near the Gulf of Oman., positive
Counter-terrorism police investigate after uranium seized at Heathrow: Border Force officials found small amount on passenger flight from Oman on 29 December Counter-terrorism police have launched an investigation after Border Force officials seized material containing uranium at Heathrow.Scotland Yard confirmed its counter-terr…, negative
Gulf economies to slow this year on sluggish oil demand - Reuters: Economies in the six-member Gulf Cooperation Council (GCC) will grow this year at half the rate of 2022 as oil revenues take a hit from an expected mild global slowdown according to the median view from a Reuters poll of economists., negative
‘We’re the bad gang’: Bedouin fisherwomen swim against a male tide: The Bedouin catchers who eke out a living along the shoreline of Oman laugh and sing as they work. But they fear they may be the last of their kindPhotographs by Reinilda DernisonKhaleedah al-Hokmani glides barefoot through the murky waters holding a rusty i…, neutral
Football fan killed and dozens injured in crush outside Iraq stadium: Dozens more are reportedly hurt as football fans gather to watch Iraq play Oman in the city of Basra., negative
US Navy says it seized Iran assault rifles bound for Yemen: The U.S. Navy has seized over 2100 assault rifles from a ship in the Gulf of Oman it believes came from Iran and were bound for Yemen’s Iran-backed Houthi rebels, negative
Saudi shares make positive start to 2023 - Reuters: Saudi Arabias stock market rose on Sunday starting 2023 on a positive note in line with the countrys economic forecast while regions other major markets were closed and many investors absent because of year-end holidays., positive
Saudi Arabia condemns Israeli raid in Jenin - Reuters: Saudi Arabia on Thursday strongly condemned a raid by Israeli commandos on the Palestinian town of Jenin that killed seven people and injured two state news agency SPA reported., negative
Bahrains crown prince calls Qatari emir in apparent step towards ... - Reuters: Bahrains crown prince spoke with Qatars emir by telephone the BNA state news agency reported late on Wednesday in a sign the two Gulf states could move towards repairing relations two years after an Arab boycott of Qatar was lifted., positive
India and Pakistan came close to nuclear war: Pompeo: US officials helped avert a nuclear conflagration in 2019 former Secretary of State Mike Pompeo says., negative
Uranium Found at London Heathrow Airport Poses No Threat Police Say: Police reassured Heathrow Airport passengers on Tuesday that there is no threat at the airport after border patrol discovered small amounts of uranium in metal bars shipped to the UK from Pakistan in late December. Read more..., negative
Pakistan power cut: Major cities without electricity after grid breakdown: It happened after power grids were turned on in the morning the power minister said., negative
Saudi Arabia weighs boosting Pakistan investment to $10 bln -report - Reuters: Saudi Arabia said it could increase its investments in the cash-strapped Pakistan economy to $10 billion the Saudi state news agency reported on Tuesday as well as increase the ceiling on deposits into the Pakistan central bank to $5 billion., positive
Pakistan confirms commitment to IMF programme after meeting - Reuters.com: Pakistan reiterated its commitment to completing a programme with the International Monetary Fund in <a href=/markets/asia/pakistans-finance-minister-meet-imf-geneva-with-bailout-stalled-2023-01-08/>a meeting</a> on the sidelines of a <a href=/world/asia-p…, positive
Exclusive: Power surge crashes Pakistan grid plunging millions into ... - Reuters: Pakistans generators produced more power than was required on Monday causing voltage fluctuations that culminated in a system collapse that plunged 220 million people into darkness an internal government document reviewed by Reuters showed., negative
Pakistan shuts markets in evenings under energy conservation plan ... - Reuters: Pakistans government has ordered all malls and markets to close by 8:30 p.m. among other measures in a new energy conservation plan the defence minister said on Tuesday as the country grapples with an economic crisis., negative
Pakistan PM Sharif offers talks with arch-rival India - Reuters: Pakistan Prime Minister Shehbaz Sharif has offered his Indian counterpart talks over all outstanding issues including disputed Kashmir which he believes could be facilitated by the United Arab Emirates (UAE)., neutral
Pakistan suffers major power outage after grid failure - Reuters: Pakistan suffered country-wide power cuts early on Monday due to a major breakdown in its national grid the federal energy ministry said., negative
Pakistani Taliban attacks police outpost killing three officers - Reuters.com: The Pakistani Taliban on Thursday claimed responsibility for a suicide bomb attack on a police post in northern Pakistan that killed three police officers., negative
Afghanistan raids on Islamic State hideouts leave eight dead -Taliban - Reuters: Eight people were killed and seven arrested following raids on hideouts of the Islamic State militant group in Afghanistan a Taliban spokesperson said on Thursday., negative
In Afghanistan coal mining relies on the labor of children: Since the return of the Taliban Afghanistans coal exports have increased — and so has child labor. At a coal mine in Baghlan province boys earn between $3 and $8 for a days work., negative
Ditching cricket series only punishes Afghanistan even more | Shadi Khan Saif: Cricket Australia’s decision to cancel series against Afghanistan only serves to further isolate a country already abandoned by the westMy experience playing in the Australian club cricket scene has shown that players have a resilient fighting spirit and will…, negative
Panama has canceled registry to 136 Iran-linked vessels - Reuters: Panamas vessel registry the worlds largest has withdrawn its flag from 136 ships linked to Irans state oil company in the last four years the countrys maritime authority said this week pushing back against claims by an anti-nuclear group., neutral
Former Panama presidents sons return after U.S. conviction for ... - Reuters: Two sons of former Panamanian President Ricardo Martinelli returned to their country on Wednesday after serving a sentence in the United States for money laundering in a case linked to the Odebrecht scandal a spokesperson for the family said., neutral
Analysis: Panama and First Quantum harden battle lines over key ... - Reuters.com: Panama and First Quantum Minerals <a href=https://www.reuters.com/companies/FM.TO target=_blank>(FM.TO)</a> are hardening battle lines in a dispute over how much tax the Canadian miner should pay on its concession for the Central American countrys only m…, neutral
Canadas First Quantum could suspend Panama jobs due to govt ... - Reuters.com: Canada-based miner First Quantum would suspend a significant amount of jobs at its operations in Panama if the Central American government forces it to halt operations during a contract dispute the company said in a letter., neutral
Panama president says final contract to miner First Quantum has ... - Reuters: Panamas president Laurentino Cortizo said on Monday the government has presented Canadian miner First Quantum Minerals <a href=https://www.reuters.com/companies/FM.TO target=_blank>(FM.TO)</a> a final contract to regulate operations., neutral
Panama says it rejects First Quantums legal proceedings to avoid ... - Reuters: The Panamanian government rejected Canada-based miner First Quantums <a href=https://www.reuters.com/companies/FM.TO target=_blank>(FM.TO)</a> legal proceedings to avoid halting operations in the copper mine it operates according to a statement from the…, neutral
Canadas First Quantum says in talks with Panama over mine dispute - Reuters: Canadas First Quantum Minerals Ltd <a href=https://www.reuters.com/companies/FM.TO target=_blank>(FM.TO)</a> said on Tuesday it was in talks with the government of Panama to avoid halting operations at its mine in the Central American country over a cont…, neutral
New U.S. migrant rules push down foot traffic in Colombia-Panama ... - Reuters.com: The number of people making a perilous crossing on foot of the Darien Gap jungle between Colombia and Panama as they head north to try to get to the United States has dropped significantly since the U.S. government tightened its rules on migrants the Interna…, negative
‘Assassinated in cold blood’: the man killed protesting Georgia’s ‘Cop City’: The killing of Manuel Esteban Paez Terán who was protesting a training facility is ‘unprecedented’ in the history of environmental activism experts sayBelkis Terán spoke with her son Manuel nearly every day by WhatsApp from her home in Panama City Panam…, negative
I started an ice vending machine business that made $33000 last year. This recession-proof side hustle takes 2 hours a week to run.: Steve Slagle bought ice vending machines as a low-maintenance side hustle. He says he spends about two hours a week managing the business., positive
Exclusive: Paraguay election race puts Taiwan ties on a knife-edge - Reuters: Paraguay would cut diplomatic ties with Taiwan and open relations with China if the opposition wins the election in April its presidential candidate Efrain Alegre told Reuters hoping to boost soy and beef exports that are its main economic engines., neutral
Argentina agricultural areas to receive much-needed rain - grains ... - Reuters: A storm front is expected to bring desperately needed rain to a large swathe of Argentinas parched agricultural land over the next week the Buenos Aires Grains exchange said on Thursday which should help farmers in the planting stage as the South American …, neutral
El Salvador arrests Colombian linked to Paraguayan prosecutors ... - Reuters Canada: A Colombian suspect in the murder of a Paraguayan prosecutor last year was arrested in El Salvador and will be handed over to Colombian authorities El Salvadors government said on Wednesday., negative
America Loves Coffee. Why Not Yerba Mate?: The canned carbonated drink on grocery-store shelves is nothing like the real brew., neutral
Outrage over girl’s ‘drug war’ death as Belgium’s cocaine haul breaks records: 11-year-old shot dead in Antwerp believed to be victim of rival drug gangs as cocaine seizures hit record highBelgian politicians have expressed outrage over the fatal shooting of an 11-year-old girl in Antwerp in a “drug war” between rival gangs as authorit…, negative
Living on the edge: Small mammals in threatened biodiverse hotspot hold clues for conservation: Rapid deforestation in eastern Paraguay is changing the regions subtropical ecosystems creating a fragmented landscape of forest remnants. Along the edges between the disappearing forests and new soy farms species from both habitats collide in novel intera…, negative
Adopted by their parents’ enemies: tracing the stolen children of Argentina’s ‘dirty war’: After the 1976 coup the military brutally crushed its opponents. At least 500 babies were taken from their captured parents and given to military couples to raise. Many still live unaware of their true identityOne autumn afternoon in 1983 paediatrician Jorg…, negative
Phylogeography and transmission of Mycobacterium tuberculosis spanning prisons and surrounding communities in Paraguay: To role that carceral institutions play in Mycobacterium tuberculosis transmission remains somewhat unknown. Authors perform a prospective genomic surveillance study to assess transmission dynamics in prisons and surrounding communities in Paraguay., negative
ECI-led global group of election bodies proposes need for benchmarks for tech companies: At a conference in Delhi this week the group decided to make recommendations to the US-led Summit for Democracy in March., positive
U.S. sanctions Paraguay VP former president for corruption: The United States is sanctioning Paraguay’s former President Horacio Cartes Jara and current Vice President Hugo Velázquez Moreno unveiling explosive accusations on Thursday that the two participated in widespread schemes of corruption and have ties to membe…, negative
Peru extends state of emergency amid deadly protests: Peru is seeing some of its worst violence in decades which erupted last month following the ousting of former President Pedro Castillo as protesters who oppose the current government call for political change in the country., negative
Peru protests: New President Boluarte faces genocide inquiry: The charges against Dina Boluarte and her key ministers come after weeks of deadly protests., negative
Peru recalls ambassador to Honduras for unacceptable interference ... - Reuters Canada: Peru withdrew its ambassador to Honduras Jorge Raffo due to Honduras unacceptable interference in the internal affairs of Peru the South American nations foreign ministry said on Thursday., negative
Peru protests prompt closure of Machu Picchu - CP24: <ol><li>Peru protests prompt closure of Machu Picchu  CP24 </li><li>Peru protests: Dozens dead as political violence grips country  Global News </li><li>Peru closes Machu Picchu as anti-government protests grow  CTV News </li><li>Pope calls for end to viol…, negative
Pope calls for end to violence in Peru respect for human rights - Reuters: Pope Francis on Sunday called for an end to violence in Peru where nearly 50 people have been killed during anti-government demonstrations in the past few weeks., positive
Fact Check-Fact check – Clip of military vehicle running over ... - Reuters: A clip of a military vehicle running over protesters was filmed in Caracas Venezuela in April 2019 and not Peru amid protests in January 2023., negative
Peru bans entry to former Bolivian president Morales eight others - Reuters.com: Peru has banned nine Bolivian citizens including former President Evo Morales from entering the country Perus interior ministry said in a statement on Monday., neutral
Peru bus plunges off cliff killing at least 24 - Reuters: At least 24 people died in northern Peru after a bus carrying 60 passengers plunged off a cliff in early on Saturday police told local media., negative
Thousands march in Peru capital demanding president step down - Reuters.com: Thousands took to the streets of Perus capital Lima on Thursday in a peaceful protest against the new government and president after weeks of bloody clashes triggered by the ousting of former President Pedro Castillo left at least 42 dead., negative
Peru grapples with nationwide chaos as protests spread - Reuters Canada: Perus capital Lima awoke on Friday to find one of the citys most historic buildings burnt to the ground after a night of fresh anti-government protests that extended across the country as the president vowed to get tougher on vandals., negative
Ultimate Sackboy brings Sonys LittleBigPlanet mascot to mobile: We’ve known for a while that Sony planned to bring PlayStation franchises to mobile platforms but we were hoping for something with a unique hook. Instead Sony has partnered with the independent developer and publisher Exient (Lemmings Planet 53) on a mobi…, neutral
Philippines to tighten COVID monitoring for travellers from China - Reuters: The Philippines sees a need to intensify the monitoring and implementation of border control for incoming individuals especially from China that is experiencing a record surge in COVID-19 cases Manila’s health ministry said on Saturday., negative
China Philippines agree on direct communication channel on South ... - Reuters: China and the Philippines have agreed to set up direct communication channels on the South China Sea and handle disputes peacefully both countries said in a joint communique released by the Chinese Foreign Ministry on Thursday., positive
Philippines Metro Pacific shares extend gains on deal speculation - Reuters: Philippines Metro Pacific Investments Corp <a href=https://www.reuters.com/companies/MPI.PS target=_blank>(MPI.PS)</a> said on Wednesday it had not entered into any definitive agreement with foreign investors after shares in the infrastructure conglom…, neutral
Philippines Marcos says tells Xi intends to pursue independent ... - Reuters: Philippine President Ferdinand Marcos Jr said on Thursday he had told his Chinese counterpart Xi Jinping that his administration intends to pursue an independent foreign policy., neutral
Ironclad U.S.-Philippines alliance important to regional stability ... - Reuters: An ironclad alliance between the Philippines and United States has helped ensure peace and stability in the Indo-Pacific and Washington is committed to its obligations to Manila under a mutual defence treaty a top U.S. official said on Friday., neutral
Philippines posts $4.6 bln trade deficit in December - Reuters: The Philippines posted a trade deficit of $4.6 billion for December <a href=https://www.reuters.com/quote/PHTBAL=ECI target=_blank>(PHTBAL=ECI)</a> the biggest trade gap in three months government data showed on Thursday., neutral
Maria Ressa: Truth and justice won today says Nobel laureate: The Nobel Peace Prize-winning journalist speaks to the BBC after being cleared of tax evasion., positive
China ready to resume oil and gas talks with the Philippines says Xi - Reuters: China is ready to resume oil and gas talks and manage maritime issues cordially with the Philippines China President Xi Jinping said on Wednesday according to Chinese state television., positive
Philippines top court voids old South China Sea energy deal - Reuters: The Supreme Court in the Philippines on Tuesday declared the countrys 2005 energy exploration agreement with Chinese and Vietnamese firms was illegal ruling the constitution does not allow foreign entities to exploit natural resources., negative
Ukraine war: Auschwitz anniversary marked without Russia: Moscow accuses Poland of attempting to rewrite history after it is not invited to the event., negative
Ukraine war: Poland asks Germany for permission to export tanks: The request comes as Germany says allies can train Ukrainian troops on Leopard tanks., neutral
How Ukraine war led to a new Indian beer in Poland: Two Indians turned a crisis into opportunity when they were stuck with a shipment of rice flakes., positive
DP Poland names former Dominos UK CEO Wild as chairman - Reuters: DP Poland <a href=https://www.reuters.com/companies/DPP.L target=_blank>(DPP.L)</a> the operator of Dominos pizza stores and restaurants across Poland and Croatia on Friday named former chief executive officer of the pizza chain in UK David Wild as t…, neutral
Spezia sign Poland midfielder Zurkowski on loan from Fiorentina - Reuters: Poland midfielder Szymon Zurkowski has joined Serie A side Spezia on loan from Fiorentina both clubs said on Thursday., neutral
Poland plans to give Ukraine Leopard tanks as part of coalition - Reuters: Poland plans to send Leopard tanks to Ukraine as part of an international coalition the Polish president said on Wednesday., positive
Poland to appoint former Portugal manager Santos as coach - reports - Reuters: Poland will appoint former Portugal manager Fernando Santos as their new coach Polish media reported on Monday., neutral
Poland says Germany refused talks on WW2 reparations - Reuters.com: Germany has rebuffed the latest push by Polands nationalist government for vast reparations over World War Two saying in response to a diplomatic note that the issue was closed the foreign ministry in Warsaw said on Tuesday., negative
UK Poland others pledge to pursue unprecedented military ... - Reuters: A group of nine nations including Britain Poland and the Netherlands on Thursday pledged to pursue providing an unprecedented set of donations including main battle tanks to help Ukraine in its conflict with Russia., positive
Russia releases U.S. Navy veteran into Poland says former ... - Reuters: Russia on Thursday released a U.S. citizen who had crossed into its Kaliningrad exclave in the first weeks of Moscows invasion of Ukraine last February former U.S. Ambassador to the U.N. Bill Richardson who met the man at the border in Poland said in a st…, positive
Roberto Martinez named new Portugal coach - Reuters.com: Former Belgium coach Roberto Martinez has been named the new manager of Portugals national squad the countrys football federation (FPF) said on Monday., neutral
Poland to appoint former Portugal manager Santos as coach - reports - Reuters: Poland will appoint former Portugal manager Fernando Santos as their new coach Polish media reported on Monday., neutral
